XLitho	YLitho	wavelength
5.036023e-06	5.571014e-06	
		
3.306916e-06	5.36468e-06	
4.798271e-06	5.36468e-06	
		
3.544669e-06	5.158347e-06	
4.495677e-06	5.158347e-06	
		
3.760807e-06	4.952013e-06	
4.17147e-06	4.952013e-06	
		
3.847262e-06	4.745679e-06	
4.020173e-06	4.745679e-06	
		
4.17147e-06	6.39635e-06	
6.808357e-06	6.39635e-06	
		
4.798271e-06	6.602684e-06	
6.354467e-06	6.602684e-06	
		
4.927954e-06	6.809017e-06	
6.159942e-06	6.809017e-06	
		
3.134006e-06	4.952013e-06	
3.242075e-06	4.952013e-06	
		
2.853026e-06	4.745679e-06	
3.371758e-06	4.745679e-06	
		
2.550432e-06	4.539345e-06	
3.587896e-06	4.539345e-06	
		
2.399135e-06	4.333011e-06	
3.804035e-06	4.333011e-06	
		
2.010086e-06	4.126677e-06	
3.955331e-06	4.126677e-06	
		
1.729107e-06	3.920343e-06	
4.128242e-06	3.920343e-06	
		
1.448127e-06	3.71401e-06	
4.301153e-06	3.71401e-06	
		
3.285303e-06	3.507676e-06	
4.149856e-06	3.507676e-06	
		
3.025937e-06	3.301342e-06	
3.912104e-06	3.301342e-06	
		
2.831412e-06	3.095008e-06	
3.652738e-06	3.095008e-06	
		
2.766571e-06	2.888674e-06	
3.501441e-06	2.888674e-06	
		
2.485591e-06	2.68234e-06	
3.436599e-06	2.68234e-06	
		
2.355908e-06	2.476006e-06	
3.285303e-06	2.476006e-06	
		
2.247839e-06	2.269672e-06	
3.090778e-06	2.269672e-06	
		
2.074928e-06	2.063339e-06	
2.961095e-06	2.063339e-06	
		
1.923631e-06	1.857005e-06	
2.809798e-06	1.857005e-06	
		
1.210375e-06	3.507676e-06	
2.680115e-06	3.507676e-06	
		
8.645533e-07	3.301342e-06	
2.377522e-06	3.301342e-06	
		
5.835735e-07	3.095008e-06	
2.096542e-06	3.095008e-06	
		
3.242075e-07	2.888674e-06	
1.729107e-06	2.888674e-06	
		
8.645533e-08	2.68234e-06	
1.448127e-06	2.68234e-06	
		
0	2.476006e-06	
1.123919e-06	2.476006e-06	
		
4.322767e-08	2.269672e-06	
7.78098e-07	2.269672e-06	
		
1.512968e-07	2.063339e-06	
6.48415e-07	2.063339e-06	
		
4.322767e-08	1.857005e-06	
3.674352e-07	1.857005e-06	
		
1.707493e-06	1.650671e-06	
2.723343e-06	1.650671e-06	
		
1.534582e-06	1.444337e-06	
2.507205e-06	1.444337e-06	
		
1.383285e-06	1.238003e-06	
2.334294e-06	1.238003e-06	
		
1.210375e-06	1.031669e-06	
2.161383e-06	1.031669e-06	
		
1.037464e-06	8.253354e-07	
1.988473e-06	8.253354e-07	
		
8.429395e-07	6.190016e-07	
1.902017e-06	6.190016e-07	
		
6.916427e-07	4.126677e-07	
1.729107e-06	4.126677e-07	
		
5.403458e-07	2.063339e-07	
1.556196e-06	2.063339e-07	
		
4.106628e-07	0	
1.383285e-06	0	
		
4.927954e-06	7.015351e-06	
6.073487e-06	7.015351e-06	
		
4.819885e-06	7.221685e-06	
5.987032e-06	7.221685e-06	
		
4.776657e-06	7.428019e-06	
5.878963e-06	7.428019e-06	
		
4.755043e-06	7.634353e-06	
5.835735e-06	7.634353e-06	
		
4.776657e-06	7.840687e-06	
5.857349e-06	7.840687e-06	
		
5.814121e-06	8.047021e-06	
3.652738e-06	8.047021e-06	
		
8.429395e-07	7.428019e-06	
2.485591e-06	7.428019e-06	
		
4.322767e-08	7.221685e-06	
2.463977e-06	7.221685e-06	
		
4.322767e-08	7.015351e-06	
2.528818e-06	7.015351e-06	
		
4.322767e-08	6.809017e-06	
2.550432e-06	6.809017e-06	
		
6.48415e-08	6.602684e-06	
5.619597e-07	6.602684e-06	
		
1.966859e-06	6.602684e-06	
2.680115e-06	6.602684e-06	
		
1.945245e-06	6.39635e-06	
2.744957e-06	6.39635e-06	
		
1.383285e-06	6.190016e-06	
2.701729e-06	6.190016e-06	
		
8.645533e-07	5.983682e-06	
2.615274e-06	5.983682e-06	
		
3.458213e-07	5.777348e-06	
2.334294e-06	5.777348e-06	
		
4.322767e-08	5.571014e-06	
1.837176e-06	5.571014e-06	
		
1.361671e-06	5.36468e-06	
4.322767e-08	5.36468e-06	
		
8.861671e-07	5.158347e-06	
8.645533e-08	5.158347e-06	
		
4.755043e-07	4.952013e-06	
8.645533e-08	4.952013e-06	
		
2.680115e-06	8.253354e-06	
5.857349e-06	8.253354e-06	
		
5.92219e-06	8.459688e-06	
2.744957e-06	8.459688e-06	
		
2.87464e-06	8.666022e-06	
5.987032e-06	8.666022e-06	
		
2.917867e-06	8.872356e-06	
6.051873e-06	8.872356e-06	
		
2.982709e-06	9.07869e-06	
4.365994e-06	9.07869e-06	
		
3.025937e-06	9.285024e-06	
3.804035e-06	9.285024e-06	
		
3.069164e-06	9.491358e-06	
3.220461e-06	9.491358e-06	
		
2.853026e-06	8.047021e-06	
3.587896e-06	8.047021e-06	
		
5.079251e-06	9.07869e-06	
6.246398e-06	9.07869e-06	
		
5.208934e-06	9.285024e-06	
6.505764e-06	9.285024e-06	
		
5.403458e-06	9.491358e-06	
6.981268e-06	9.491358e-06	
		
2.420749e-06	8.666022e-06	
2.226225e-06	8.666022e-06	
		
2.377522e-06	8.872356e-06	
9.510086e-07	8.872356e-06	
		
8.645533e-08	1.15547e-05	
3.674352e-07	1.15547e-05	
		
2.161383e-08	1.134836e-05	
6.700288e-07	1.134836e-05	
		
4.322767e-08	1.114203e-05	
1.145533e-06	1.114203e-05	
		
4.322767e-08	1.093569e-05	
1.556196e-06	1.093569e-05	
		
3.674352e-07	1.072936e-05	
2.0317e-06	1.072936e-05	
		
6.700288e-07	1.052303e-05	
2.355908e-06	1.052303e-05	
		
1.080692e-06	1.031669e-05	
2.766571e-06	1.031669e-05	
		
1.404899e-06	1.011036e-05	
2.853026e-06	1.011036e-05	
		
1.85879e-06	9.904025e-06	
2.723343e-06	9.904025e-06	
		
2.053314e-06	9.697691e-06	
2.572046e-06	9.697691e-06	
		
2.528818e-06	9.491358e-06	
8.645533e-08	9.491358e-06	
		
9.726225e-07	9.697691e-06	
1.080692e-07	9.697691e-06	
		
2.485591e-06	9.285024e-06	
4.322767e-08	9.285024e-06	
		
6.48415e-08	9.07869e-06	
2.485591e-06	9.07869e-06	
		
5.252161e-06	1.21737e-05	
5.4683e-06	1.21737e-05	
		
4.971182e-06	1.196736e-05	
5.597983e-06	1.196736e-05	
		
4.668588e-06	1.176103e-05	
5.706052e-06	1.176103e-05	
		
4.474063e-06	1.15547e-05	
5.857349e-06	1.15547e-05	
		
4.279539e-06	1.134836e-05	
5.900576e-06	1.134836e-05	
		
4.560519e-06	1.114203e-05	
6.030259e-06	1.114203e-05	
		
4.733429e-06	1.093569e-05	
6.095101e-06	1.093569e-05	
		
4.884726e-06	1.072936e-05	
6.181556e-06	1.072936e-05	
		
5.057637e-06	1.052303e-05	
6.289625e-06	1.052303e-05	
		
3.760807e-06	1.134836e-05	
3.112392e-06	1.134836e-05	
		
3.847262e-06	1.15547e-05	
2.896254e-06	1.15547e-05	
		
4.020173e-06	1.176103e-05	
2.701729e-06	1.176103e-05	
		
4.301153e-06	1.196736e-05	
2.463977e-06	1.196736e-05	
		
4.582133e-06	1.21737e-05	
2.204611e-06	1.21737e-05	
		
3.566282e-06	1.114203e-05	
3.393372e-06	1.114203e-05	
		
3.631124e-06	1.238003e-05	
4.495677e-06	1.238003e-05	
		
3.501441e-06	1.258637e-05	
4.34438e-06	1.258637e-05	
		
3.350144e-06	1.27927e-05	
4.193084e-06	1.27927e-05	
		
3.263689e-06	1.299903e-05	
4.085014e-06	1.299903e-05	
		
3.090778e-06	1.320537e-05	
3.998559e-06	1.320537e-05	
		
2.961095e-06	1.34117e-05	
3.89049e-06	1.34117e-05	
		
2.853026e-06	1.361803e-05	
3.717579e-06	1.361803e-05	
		
2.723343e-06	1.382437e-05	
3.523055e-06	1.382437e-05	
		
2.528818e-06	1.40307e-05	
3.501441e-06	1.40307e-05	
		
2.572046e-06	1.423704e-05	
3.371758e-06	1.423704e-05	
		
2.334294e-06	1.444337e-05	
3.220461e-06	1.444337e-05	
		
2.182997e-06	1.46497e-05	
3.134006e-06	1.46497e-05	
		
2.139769e-06	1.485604e-05	
3.04755e-06	1.485604e-05	
		
2.0317e-06	1.506237e-05	
2.831412e-06	1.506237e-05	
		
1.85879e-06	1.238003e-05	
3.306916e-06	1.238003e-05	
		
1.685879e-06	1.258637e-05	
3.025937e-06	1.258637e-05	
		
1.383285e-06	1.27927e-05	
2.809798e-06	1.27927e-05	
		
1.167147e-06	1.299903e-05	
2.572046e-06	1.299903e-05	
		
9.510086e-07	1.320537e-05	
2.31268e-06	1.320537e-05	
		
6.268012e-07	1.34117e-05	
2.074928e-06	1.34117e-05	
		
4.322767e-07	1.361803e-05	
1.815562e-06	1.361803e-05	
		
3.242075e-07	1.382437e-05	
1.556196e-06	1.382437e-05	
		
8.645533e-08	1.40307e-05	
1.340058e-06	1.40307e-05	
		
1.080692e-07	1.423704e-05	
1.102305e-06	1.423704e-05	
		
4.322767e-08	1.444337e-05	
8.429395e-07	1.444337e-05	
		
6.48415e-08	1.46497e-05	
6.700288e-07	1.46497e-05	
		
3.458213e-07	1.485604e-05	
6.48415e-08	1.485604e-05	
		
4.603746e-06	1.506237e-05	
5.619597e-06	1.506237e-05	
		
6.311239e-06	1.506237e-05	
7.067723e-06	1.506237e-05	
		
4.733429e-06	1.485604e-05	
5.684438e-06	1.485604e-05	
		
4.776657e-06	1.46497e-05	
5.74928e-06	1.46497e-05	
		
4.90634e-06	1.444337e-05	
5.835735e-06	1.444337e-05	
		
4.927954e-06	1.423704e-05	
5.92219e-06	1.423704e-05	
		
5.057637e-06	1.40307e-05	
5.965418e-06	1.40307e-05	
		
5.144092e-06	1.382437e-05	
6.051873e-06	1.382437e-05	
		
5.230548e-06	1.361803e-05	
7.067723e-06	1.361803e-05	
		
6.397695e-06	1.382437e-05	
7.067723e-06	1.382437e-05	
		
