XLitho	YLitho	wavelength
		
7.038244e-06	4.632353e-06	
7.246613e-06	4.632353e-06	
		
4.977705e-06	9.705882e-06	
5.162922e-06	9.705882e-06	
		
4.977705e-06	9.485294e-06	
5.13977e-06	9.485294e-06	
		
5.02401e-06	9.264706e-06	
5.13977e-06	9.264706e-06	
		
4.977705e-06	9.044118e-06	
5.093466e-06	9.044118e-06	
		
4.977705e-06	8.823529e-06	
5.186074e-06	8.823529e-06	
		
5.000857e-06	8.602941e-06	
5.162922e-06	8.602941e-06	
		
4.954553e-06	8.382353e-06	
5.186074e-06	8.382353e-06	
		
5.02401e-06	8.161765e-06	
5.13977e-06	8.161765e-06	
		
5.000857e-06	7.941176e-06	
5.162922e-06	7.941176e-06	
		
4.977705e-06	7.720588e-06	
5.162922e-06	7.720588e-06	
		
5.02401e-06	7.5e-06	
5.162922e-06	7.5e-06	
		
5.000857e-06	7.279412e-06	
5.162922e-06	7.279412e-06	
		
5.000857e-06	7.058824e-06	
5.162922e-06	7.058824e-06	
		
4.977705e-06	6.838235e-06	
5.162922e-06	6.838235e-06	
		
1.064997e-06	4.632353e-06	
1.296519e-06	4.632353e-06	
		
1.134454e-06	4.852941e-06	
1.296519e-06	4.852941e-06	
		
1.111302e-06	5.073529e-06	
1.319671e-06	5.073529e-06	
		
1.111302e-06	5.294118e-06	
1.273366e-06	5.294118e-06	
		
1.111302e-06	5.514706e-06	
1.273366e-06	5.514706e-06	
		
1.111302e-06	5.735294e-06	
1.250214e-06	5.735294e-06	
		
1.111302e-06	5.955882e-06	
1.273366e-06	5.955882e-06	
		
1.08815e-06	6.176471e-06	
1.319671e-06	6.176471e-06	
		
1.08815e-06	6.397059e-06	
1.273366e-06	6.397059e-06	
		
1.08815e-06	6.617647e-06	
1.319671e-06	6.617647e-06	
		
1.08815e-06	6.838235e-06	
1.319671e-06	6.838235e-06	
		
1.08815e-06	7.058824e-06	
1.296519e-06	7.058824e-06	
		
1.08815e-06	7.279412e-06	
1.273366e-06	7.279412e-06	
		
1.08815e-06	7.5e-06	
1.250214e-06	7.5e-06	
		
1.064997e-06	7.720588e-06	
1.273366e-06	7.720588e-06	
		
1.134454e-06	7.941176e-06	
1.319671e-06	7.941176e-06	
		
1.064997e-06	8.161765e-06	
1.296519e-06	8.161765e-06	
		
1.134454e-06	8.382353e-06	
1.273366e-06	8.382353e-06	
		
1.08815e-06	8.602941e-06	
1.296519e-06	8.602941e-06	
		
1.08815e-06	8.823529e-06	
1.296519e-06	8.823529e-06	
		
1.08815e-06	9.044118e-06	
1.296519e-06	9.044118e-06	
		
1.064997e-06	9.264706e-06	
1.296519e-06	9.264706e-06	
		
1.064997e-06	9.485294e-06	
1.273366e-06	9.485294e-06	
		
1.064997e-06	9.705882e-06	
1.273366e-06	9.705882e-06	
		
2.153147e-06	8.602941e-06	
2.384668e-06	8.602941e-06	
		
2.176299e-06	8.382353e-06	
2.338364e-06	8.382353e-06	
		
2.153147e-06	8.161765e-06	
2.361516e-06	8.161765e-06	
		
2.176299e-06	7.941176e-06	
2.361516e-06	7.941176e-06	
		
2.129995e-06	7.720588e-06	
2.361516e-06	7.720588e-06	
		
2.199451e-06	7.5e-06	
2.315212e-06	7.5e-06	
		
2.153147e-06	7.279412e-06	
2.361516e-06	7.279412e-06	
		
2.153147e-06	7.058824e-06	
2.315212e-06	7.058824e-06	
		
2.153147e-06	6.838235e-06	
2.361516e-06	6.838235e-06	
		
2.153147e-06	6.617647e-06	
2.315212e-06	6.617647e-06	
		
2.153147e-06	6.397059e-06	
2.361516e-06	6.397059e-06	
		
2.129995e-06	6.176471e-06	
2.338364e-06	6.176471e-06	
		
2.153147e-06	5.955882e-06	
2.338364e-06	5.955882e-06	
		
2.153147e-06	5.735294e-06	
2.338364e-06	5.735294e-06	
		
4.028469e-06	8.602941e-06	
4.236838e-06	8.602941e-06	
		
4.074773e-06	8.382353e-06	
4.25999e-06	8.382353e-06	
		
4.005316e-06	8.161765e-06	
4.213685e-06	8.161765e-06	
		
4.051621e-06	7.941176e-06	
4.25999e-06	7.941176e-06	
		
4.005316e-06	7.720588e-06	
4.213685e-06	7.720588e-06	
		
4.051621e-06	7.5e-06	
4.213685e-06	7.5e-06	
		
4.074773e-06	7.279412e-06	
4.190533e-06	7.279412e-06	
		
3.102384e-06	6.838235e-06	
3.310753e-06	6.838235e-06	
		
3.125536e-06	7.058824e-06	
3.310753e-06	7.058824e-06	
		
3.125536e-06	7.279412e-06	
3.310753e-06	7.279412e-06	
		
3.102384e-06	7.5e-06	
3.264449e-06	7.5e-06	
		
3.102384e-06	7.720588e-06	
3.287601e-06	7.720588e-06	
		
3.102384e-06	7.941176e-06	
3.287601e-06	7.941176e-06	
		
3.079232e-06	8.161765e-06	
3.264449e-06	8.161765e-06	
		
